1850572165045898 14332382328984287619 -1 54
1850572165045898 3869201273251097313 -1 57
175400881330023 11278144570031846350 1 26
170327613215214 11278144570031846350 1 44
170327613215214 12485516384547170538 1 14
170317191125763 12485516384547170538 1 7
170317186344981 12485516384547170538 1 5
170317184750901 12485516384547170538 1 22
101718188445627 12485516384547170538 1 23
101812317275547 12485516384547170538 1 52
101812317275547 816772578899016897 1 42
101812317275547 18035395705262951164 1 33
103506894494433 18040954765829506687 1 41
103507023673962 17603785813881523289 1 0
103507411429063 17603785813881523289 1 10
103507024126726 17603785813881523289 1 1
103507024067680 17603785813881523289 1 4
103507023890614 17603785813881523289 1 2
103507023890596 17603785813881523289 1 8
103506894756994 17603785813881523289 1 16
102659649194272 17603785813881523289 1 46
102659649194272 10359709447434276100 1 30
1543897573856815 10359709447434276100 1 39
926224177572868 6658247162955706426 1 37
926224177572868 5757679351173711700 1 50
926224177572868 15590680581377093538 1 53
926224177572868 1546897933919688841 1 51
926224177572868 2148934293527609811 1 55
926224177572868 10325503287195180404 1 62
38129666247054 433606724191330794 1 42
61013432270817 17568843942056932216 1 37
38137027275711 17869033212650930458 1 26
33053510852658 17852356030951263889 1 12
33050024599698 17852356030951263889 1 10
33049637297361 17852356030951263889 1 1
33070558476162 17852356030951263889 1 0
33070558476181 17852356030951263889 1 5
33070558358326 17852356030951263889 1 4
33070558181260 17852356030951263889 1 8
34765135406707 17852356030951263889 1 14
34754679836473 10300181348181227536 1 24
35037066326233 10311299469314338582 1 41
172297821055999 10024225152663354305 1 30
378251715269866 10024225152663354305 1 38
309621337904983 8838053940830532611 1 15
309589971194281 6974542270477661154 1 32
308742682584838 6970836230099957472 1 44
308742682584838 8228239589714281367 1 48
1544089475152732 12721285230044266062 1 39
1544089475152732 2424339665836687781 1 23
926510222047612 6425159023196980776 1 50
926510222047612 17940127334393629930 1 52
926510222047612 7410969940475271644 1 57
33044255768277 6467814236194875478 -1 18
40670628192657 924995860653791030 -1 34
43212494020986 7951753410860121987 -1 11
43212494434329 6640246555016171793 -1 43
43212494434329 8954427465848850416 -1 51
43212494434329 3965928814398157015 -1 21
43234577402202 3965928814398157015 -1 12
43225285156317 3965928814398157015 -1 29
203362831809630 4116023449695156136 -1 13
203373424964034 4116023449695156136 -1 7
203373429738255 4116023449695156136 -1 1
203373429797310 4116023449695156136 -1 24
204785577479715 4116023449695156136 -1 0
204785577499400 4116023449695156136 -1 32
204785577499400 4125288550639415341 -1 16
205633081349009 4125288550639415341 -1 40
205633081349009 9999434455610276850 -1 49
205633081349009 1178023680790477855 -1 56
205633081349009 13343949495376798181 -1 59
205633081349009 16742653303933637316 -1 41
205633081349009 1146177373970544073 -1 38
411524213443658 3847880809316528251 -1 22
617478107657525 6549584244662512429 -1 46
1235151503941472 5555052620676598674 -1 47
1235151503941472 8026324589977752225 -1 54
1235151503941472 10571276304521338272 -1 62
175411344871872 350220815692997949 1 14
175401276761493 350220815692997949 1 37
106772062012371 650410086286996191 1 5
108466766777340 650410086286996191 1 10
108465604633989 650410086286996191 1 26
103390008807600 650410086286996191 1 12
105927226121502 683764449686329329 1 33
103385360293173 18283965922332691764 1 1
103385360234132 18283965922332691764 1 8
103385231080847 10731791239562655411 1 24
103667660617328 10735497279940359093 1 40
103667875877177 4439006584532328914 1 42
103667875936280 3581345862336028687 1 44
30503552201415 13110996607308875348 -1 18
33046192870722 13110996607308875348 -1 34
33893481480165 13194382515807208193 -1 20
64404007250382 11916230023362591137 -1 17
66946002238557 11916230023362591137 -1 16
66946217472162 17583539537973471303 -1 24
68358365154567 17583539537973471303 -1 0
68358365174252 17583539537973471303 -1 33
68358365174252 17611334840806248918 -1 49
68358365174252 14233328370803801477 -1 54
68358365174252 14009111635527994026 -1 43
68358365174252 13533726048063288337 -1 47
68358365174252 10550131176105547072 -1 29
411510251998667 10550131176105547072 -1 31
1852748176661210 11900982893778539161 -1 61
61012915710165 15045893320567031242 1 37
38138060357649 15346082591161029484 1 26
33054328700991 9755547580102415113 1 10
170313533807850 9905642215399414234 1 21
170383269495870 9905642215399414234 1 30
513535156320285 13057629556636395775 1 15
513514251025668 13057629556636395775 1 13
513535184486658 13057629556636395775 1 3
513535184840979 13057629556636395775 1 2
513535184663841 13057629556636395775 1 4
513535184132481 13057629556636395775 1 5
513535182538401 13057629556636395775 1 7
513535182542046 13057629556636395775 1 23
513597939878295 13057629556636395775 1 31
925380204067593 13057629556636395775 1 33
927074781286479 13063188617202951298 1 17
927074996520084 13063188617202951298 1 24
926792566983603 13072453718147210503 1 40
926792566983603 4260424482004686714 1 41
926792566983603 15494355295178891718 1 44
926792566983603 2695024647451069590 1 39
926792566983603 18157503874412931167 1 49
926792566983603 10788250567003704875 1 51
926792566983603 7178192042429598618 1 46
926792566983603 12845501557040478784 1 53
926792566983603 11039392478216715874 1 56
926792566983603 3513844623466497152 1 57
926792566983603 17830689206634944218 1 59
43212494020986 18143618987017725297 -1 44
43212494007864 13933839012417167854 -1 54
43212494007864 2704274424604427173 -1 0
43212494027549 13756534041505021071 -1 43
43212494027549 13281148454040315382 -1 2
43212494086616 13281148454040315382 -1 16
43212580186619 13281148454040315382 -1 20
43220716016888 13281148454040315382 -1 11
43218392379689 13281148454040315382 -1 5
43218392380256 13281148454040315382 -1 3
43218392380391 13281148454040315382 -1 13
43221882884879 13281148454040315382 -1 21
66119596046246 13281148454040315382 -1 29
203380350776012 13731432359931312745 -1 41
203380350776012 12896007880001234610 -1 25
205074927994898 7032980096163484147 -1 48
205074927994898 9973749080799651704 -1 49
205074927994898 4186663575853454413 -1 57
205074927994898 14072590488676836444 -1 59
205074927994898 4772107341688693855 -1 61
205074927994898 1099884352457418902 -1 47
205074927994898 4081097392808871205 -1 60
205074927994898 14552816085930226328 -1 46
167764306931181 18124560530059279457 1 22
175428259044579 18124560530059279457 1 18
167834458737504 18124560530059279457 1 12
167834459623239 18124560530059279457 1 3
167834459977722 18124560530059279457 1 5
167834459623608 18124560530059279457 1 1
167834463343689 18124560530059279457 1 21
100906022061219 18124560530059279457 1 9
100905634660413 18124560530059279457 1 10
100905634542315 18124560530059279457 1 23
1336409332408254 18124560530059279457 1 32
1336409418501696 18126413550248131298 1 33
1336409418501696 17279870949184942117 1 39
1336409418501696 1252938874209617592 1 48
1336409418501696 1858109867360796415 1 50
1336409418501696 3946496410586467751 1 53
1336409418501696 16333020854814975980 1 59
1336409418501696 14552322688344335837 1 61
1336409418501696 7556584584227389100 1 55
38129924527380 13411185877902873590 -1 29
198267471712107 1082035224695199503 -1 43
198267213431781 12160053614331047025 -1 51
198267213431781 204739458018571672 -1 9
198267600871956 204739458018571672 -1 0
198267600891641 204739458018571672 -1 2
198267600891662 204739458018571672 -1 10
198268763212205 204739458018571672 -1 11
198268763625548 204739458018571672 -1 4
198268763625737 204739458018571672 -1 16
198268978859342 204739458018571672 -1 53
198268978859342 15239989250209761487 -1 47
198268978859342 14958097813598004400 -1 31
1433615771427236 18050195835675990665 -1 41
1433615771427236 17214771355745912530 -1 25
1435592778182603 17214771355745912530 -1 32
1435875207719084 7357331549888408756 -1 50
1435875207719084 294698426181348169 -1 55
1435875207719084 9502362946580418710 -1 48
1435875207719084 8656688636745147449 -1 26
1440958939375742 8662247697311702972 -1 34
1440958939375742 8275110290462719281 -1 57
1440958939375742 16881919998334484094 -1 52
1440958939375742 14774792739706760699 -1 54
38143871664984 17568843942056932216 1 26
33060140008326 17552166760357265647 1 9
33059752607520 17552166760357265647 1 37
40670240732802 350220815692997949 -1 9
40670628192657 7293592457400996061 -1 34
35588058797466 7326946820800329199 -1 20
43221792099600 7326946820800329199 -1 0
43218305866325 7326946820800329199 -1 1
43218305925380 7315828699667218153 -1 16
40676655337217 7315828699667218153 -1 24
41241643550342 7315828699667218153 -1 5
41241643550909 7315828699667218153 -1 3
41241643551044 7315828699667218153 -1 13
41245136712737 7315828699667218153 -1 6
41245138308518 7315828699667218153 -1 11
41245139194253 7315828699667218153 -1 15
41245172675036 7315828699667218153 -1 25
45481615722251 7315828699667218153 -1 29
182752830805220 7315828699667218153 -1 22
320086808007407 7315828699667218153 -1 37
411593977827251 9116964323231207605 -1 31
1647034913573972 9116964323231207605 -1 39
1852926031321901 17222074629269160139 -1 40
1852926031321901 4645770420152766350 -1 41
1852926031321901 12837803888983653376 -1 42
1852926031321901 16833951880809599315 -1 43
1852926031321901 9415194651636895514 -1 45
1852926031321901 5530361993107210749 -1 49
1852926031321901 584260028657647116 -1 56
1852926031321901 10028483690835291665 -1 51
198273670439931 15346082591161029484 1 21
106774636804650 15346082591161029484 1 18
100843229118060 15346082591161029484 1 2
100843229118231 15346082591161029484 1 3
100843228941111 9755547580102415113 1 5
100843228941273 9755547580102415113 1 9
100842841540467 9755547580102415113 1 32
100842927633909 9757400600291266954 1 33
100842927633909 8910857999228077773 1 48
100842927633909 9516028992379256596 1 50
100842927633909 11604415535604927932 1 61
33046322050251 350220815692997949 -1 20
101684835245403 350220815692997949 -1 34
111852298558719 17568843942056932216 -1 43
111848811951465 10050023622686229001 -1 21
134750011877553 10050023622686229001 -1 0
135596913086192 10050023622686229001 -1 2
135596913263360 2481171758216526079 -1 8
135596956323203 2481171758216526079 -1 10
135597343802768 2481171758216526079 -1 22
204290483641163 2481171758216526079 -1 4
204290484349940 2481171758216526079 -1 24
204855386469623 2486730818783081602 -1 32
205702675079066 2495995919727340807 -1 49
205702675079066 18405717063931078640 -1 48
205702675079066 15903081743749894643 -1 50
205702675079066 3661912713162330572 -1 45
205702675079066 14013609469834458121 -1 57
205702675079066 7569323468205785490 -1 59
43212494007864 5239693288849258129 -1 44
43212494007864 11564771677209335645 -1 43
43212494007864 13281148454040315382 -1 0
205074927994898 5601887942196856075 -1 39
822748324278845 13706998248234808609 -1 23
1440610006920446 149859041899695155 -1 46
1440610006920446 1538698269328224120 -1 30
1852392271109744 2889549987001216209 -1 60
1852392271109744 10652105061886926967 -1 62
200836977354062 6918098142085872841 -1 11
200838140560313 6918098142085872841 -1 24
201402999639836 6918098142085872841 -1 16
201403085739839 6918098142085872841 -1 25
604979694696348 11278144570031846350 1 37
582165664360605 11728428475922843713 1 38
513535288590207 13079280193595835802 1 6
513535286996613 12985316381391916773 1 23
307706917021182 12985316381391916773 1 39
307706917021182 15687019816737900951 1 42
307706917021182 14458898869392283602 1 44
307706917021182 1099385813467967481 1 33
309401494240068 1104944874034523004 1 41
309401882014851 667775922086539606 1 2
309401881837713 13428551713702417005 1 9
1544748287004801 14779403431375409094 1 16
1543901041442079 14497511994763652007 1 50
1543995213318720 5883769151257482229 1 51
1543995213318720 16936028768158076127 1 53
1543995213318720 2515130472616913731 1 54
1543995213318720 4646888005328850024 1 55
38127987424935 331562048210203898 -1 54
33044255768277 5356979169811329407 -1 43
33044255768277 8365001334777514694 -1 42
33044255768277 10701738959521672277 -1 34
33044255768277 10347955916072021724 -1 52
33044255768277 6282967124903611812 -1 60
33044255768277 6220028712636817153 -1 57
33044255768277 8878718520628949634 -1 58
33044255768277 16671641319689496828 -1 33
33891544377720 15432402251210768433 -1 24
34456403450682 9143323636558145618 -1 16
34456618684287 9143323636558145618 -1 32
34456618684287 9152588737502404823 -1 18
45472274588187 9152588737502404823 -1 20
45480410418456 9152588737502404823 -1 12
45480411540387 9152588737502404823 -1 11
45481574156148 9152588737502404823 -1 1
45481574215203 9152588737502404823 -1 21
68379287376570 9152588737502404823 -1 29
411531174200985 9152588737502404823 -1 31
1646972109947706 9152588737502404823 -1 15
1647066281824347 9152588737502404823 -1 38
1647066281824347 12304576078739386364 -1 22
1853020176038214 12304576078739386364 -1 47
1853020176038214 12022684642127629277 -1 48
1853020176038214 16211385403302936003 -1 49
1853020176038214 1696685468304417810 -1 61
1853020176038214 14665097473958931563 -1 63
170327610026568 12178712381813841076 1 45
170327610026568 12277600024656433391 1 22
101948281138557 12277600024656433391 1 15
101916928781136 12277600024656433391 1 13
101906470022256 12277600024656433391 1 34
103601047241142 12260922842956766822 1 33
102753758631699 12249804721823655776 1 38
1338100551199593 14501224251278642591 1 39
1338100551199593 16921036250012869682 1 50
1338100551199593 8307293406506699904 1 52
1338100551199593 3065493210769575941 1 59
1338100551199593 3090904123122698708 1 54
1338100551199593 5222661655834635001 1 55
38127987424935 12893784623962914651 -1 29
190640324545164 13344068529853912014 -1 43
167773992443406 13018777577686205446 -1 19
190655433944235 13018777577686205446 -1 34
190655433944235 15293925850480223717 -1 26
200822897257551 15299484911046779240 -1 13
200836847583801 14021332418602162184 -1 25
204226002021573 14039862620490680594 -1 10
204227164578285 14039862620490680594 -1 9
204227552038140 14039862620490680594 -1 2
204227552215305 14039862620490680594 -1 16
204227767448910 14039862620490680594 -1 8
204227896602195 14039862620490680594 -1 24
205640044284600 14039862620490680594 -1 40
205640044284600 1469117471940842328 -1 41
205640044284600 17813402694408809799 -1 61
205640044284600 14141179705177534846 -1 47
205640044284600 196439221207420403 -1 39
823313440568547 8301549527245372937 -1 23
1441175123210148 13191154394619811099 -1 46
1441175123210148 14579993622048340064 -1 30
1852957387399446 15930845339721332153 -1 59
1852957387399446 13272503546191933322 -1 58
1852957387399446 12386389615015467045 -1 57
1852957387399446 5942103613386794414 -1 56
1852957387399446 9942922970747087409 -1 60
1852957387399446 17404459865828837682 -1 62
39828118025124 350220815692997949 1 34
32202735773742 366897997392664518 1 2
32202735596604 11261467388332179781 1 9
32202348215487 11261467388332179781 1 0
32202348195802 11261467388332179781 1 32
32202348195802 11274438529654142668 1 37
169463102925568 11724722435545140031 1 21
169536325397989 11724722435545140031 1 30
512688212222404 14876709776782121572 1 15
512667306927787 14876709776782121572 1 13
512688238263013 14876709776782121572 1 7
512688238266658 14876709776782121572 1 5
512688239860657 14876709776782121572 1 3
512688239860603 14876709776782121572 1 23
1748129170824355 14876709776782121572 1 39
924564642445759 482520856091546223 1 41
924564642445759 15955073048347300658 1 44
924564642445759 16762192502070627190 1 46
924564642445759 9632078664889990629 1 51
924564642445759 6022020140315884372 1 48
924564642445759 9164214062972876978 1 50
924564642445759 7047682903715380024 1 52
924564642445759 3310973606998058486 1 53
924564642445759 10547589790555645488 1 55
40670628094242 7293592457400996061 -1 45
40670628094242 331562048210203898 -1 34
43212493922571 17550185174574138165 -1 43
43212493922571 10031364855203434950 -1 20
66096259946334 10031364855203434950 -1 41
66096259946334 7928906003961850805 -1 52
66096259946334 12940655934692247410 -1 54
66096259946334 16483270016660924925 -1 60
66096259946334 3258610779195795472 -1 58
38130053706909 350220815692997949 1 44
38130053706909 18221516211739844462 1 26
35588187878580 18204839030040177893 1 33
33054457880520 18193720908907066847 1 51
34749164239569 3230384587628406207 1 11
34748002155249 2394960107698328072 1 8
34748088255252 2394960107698328072 1 10
34747700893818 2394960107698328072 1 0
34747700933239 2394960107698328072 1 2
34747700874196 2394960107698328072 1 4
34747700874250 2394960107698328072 1 12
34744214621290 2394960107698328072 1 24
34179183361444 2394960107698328072 1 32
34179183361444 2391254067320624390 1 48
38127987424935 5657168440405327649 -1 43
38127987424935 18428924614872240323 -1 29
198265534609662 582559082350685191 -1 47
198265534609662 16045708284102495542 -1 31
1639503459272205 16045708284102495542 -1 23
1776955987144026 16045708284102495542 -1 22
1845649126628127 12308998987385174004 -1 11
1845652613766822 16110102101319692034 -1 33
1846499902376265 16121220222452803080 -1 39
1846499902376265 7126732132076492405 -1 50
1846499902376265 15439456795778701698 -1 41
1846499902376265 4754004590746527153 -1 53
1846499902376265 3443059278665749205 -1 16
1846500375890196 3443059278665749205 -1 9
1846500763350051 3443059278665749205 -1 48
1846500763350051 8465971813234783930 -1 51
1846500763350051 6960880914214981505 -1 55
1846500763350051 5408677152395104688 -1 57
30503552201415 5356979169811329407 -1 43
30503552201415 13525707760815533736 -1 52
30503552201415 15277079538408610540 -1 62
30503552201415 7743818323145676657 -1 50
30503552201415 14795067676102935463 -1 58
30503552201415 7859549537747976566 -1 29
305025061660947 8459928078935973050 -1 21
373665904162002 8459928078935973050 -1 13
373665906287766 8459928078935973050 -1 20
396549672311529 8459928078935973050 -1 4
396549672311934 8459928078935973050 -1 6
396549673907958 8459928078935973050 -1 10
396549674203203 8459928078935973050 -1 15
396549702903204 8459928078935973050 -1 22
396622930119228 8459928078935973050 -1 3
396717059480643 8459928078935973050 -1 2
396717059657808 8459928078935973050 -1 16
396717145757811 8459928078935973050 -1 0
396717145764374 8459928078935973050 -1 17
397564563573029 8459928078935973050 -1 18
405192227320307 8459928078935973050 -1 26
410275958976965 8509959624034972757 -1 24
411688106659370 8509959624034972757 -1 31
1235252635037966 12562514777053949024 -1 33
1235252635037966 11312157587442109583 -1 38
33046192870722 350220815692997949 -1 20
101684706065874 350220815692997949 -1 34
111851007176772 433606724191330794 -1 11
111848683362426 433606724191330794 -1 21
340630555049640 433606724191330794 -1 2
340630555285854 14945830230369031828 -1 5
340630555286367 14945830230369031828 -1 4
341477844427440 14929153048669365259 -1 14
341477855587701 14929153048669365259 -1 6
341477852402700 14929153048669365259 -1 15
341572014713403 14929153048669365259 -1 22
341645237185824 14929153048669365259 -1 24
342210139305507 14929153048669365259 -1 8
342210182365350 14929153048669365259 -1 32
343057470974793 14932859089047068941 -1 33
343057470974793 14960654391879846556 -1 37
411687848339676 4207755136363288657 -1 31
1235252376718272 8260310289382264924 -1 38
1235252376718272 12895100670251694459 -1 46
1235252376718272 1591008967895810816 -1 50
